page,comment_id,comment_text,comment_time,comment_url,commenter_name,commenter_url,replies_number,post_id
Microsoft.Polska,1886196431567680,Tak pomagacie ludziom,2021-12-02 08:57:45,https://facebook.com/1886196431567680,Jerzy Ziemniak,https://facebook.com/jerzy.ziemniak?fref=nf&rc=p&refid=52&__tn__=R,0,1883106995209957
Microsoft.Polska,1886620114858645,"Zgadzam się że jest motorem napędowym postępu gospodarczo-spo
łecznego  jednak nie jest taka prosta do przeprowadzenia
. W Polsce w firmach brakuje często kompetentnych w tym temacie pracowników  a szefostwo czasami nie wie jak to ugryźć itd. Dobrze że powstają takie inicjatywy jak platforma przemysłu przyszłości  gdzie można czerpać wiedzę wprost od ekspertów z branży w zakresie cyfryzacji przemysłu.",2021-12-02 08:57:48,https://facebook.com/1886620114858645,Zuzanna Domska,https://facebook.com/zuzanna.domska.5?fref=nf&rc=p&refid=52&__tn__=R,0,1883106995209957
Microsoft.Polska,1882711781916145,Na chmurę przystanek nie potrzebny,2021-11-25 08:57:53,https://facebook.com/1882711781916145,Artur Jaktorski,https://facebook.com/artur.jaktorski.9?fref=nf&rc=p&refid=52&__tn__=R,0,1882395381947785
Microsoft.Polska,1881673965353260,To jest chore. Padlem ofiara kradziezy z waszego konta a z wami nie ma sie jak skontaktowac,2021-11-25 08:57:59,https://facebook.com/1881673965353260,Łukasz Bojko,https://facebook.com/profile.php?id=100045167483919&fref=nf&rc=p&refid=52&__tn__=R,0,1881046582082665
Microsoft.Polska,1886196548234335,Jerzy Ziemniak,2021-12-02 08:58:02,https://facebook.com/1886196548234335,Jerzy Ziemniak,https://facebook.com/jerzy.ziemniak?fref=nf&rc=p&refid=52&__tn__=R,0,1881046582082665
Microsoft.Polska,1873975432789780,Kochana,2021-11-09 08:58:12,https://facebook.com/1873975432789780,Edward Prochon,https://facebook.com/edward.prochon.9?fref=nf&rc=p&refid=52&__tn__=R,0,1873196659534324
Microsoft.Polska,1861186994068624,W jaki sposób można się skontaktować z obsługą techniczną Microsoft? Wysłałem do Was wiadomość w zeszłym tygodniu opisując swój problem. Zostałem zapytany o kilka dodatkowych informacji więc na nie odpowiedziałem ale od 4 dni zero odezwu. Linie telefoniczne odsyłają do internetu  w którym nie ma żadnej odpowiedzi na mój problem. Czy jest szansa  że uzyskam jakąś odpowiedź  czy mam zwrócić się o pomoc do Rzecznika Praw Konsumentów?,2021-11-09 08:58:30,https://facebook.com/1861186994068624,Daniel Kurek,https://facebook.com/daniel.kurek.37?fref=nf&rc=p&refid=52&__tn__=R,0,1860288384158485
Microsoft.Polska,1864088880445102,"@Proszę o pomoc w powrocie do zdrowia  bliższe info na stronie:
https://
www.fundacjaaval
on.pl/
nasi_beneficjenc
i/
pawel_chrostek_4
04.html
Liczę na każdy 1% podatku co roku ??

Jest znowu pomoc w postaci sms`a
Sms na numer: 75 165 o treści: POMOC 404
Wysyłając tego sms`a dostaje na konto 5 zł @@

Program do rozliczania Pitów:
https://
www.e-pity.pl/
pity-2018/sub/
program-online-e
pity-2019-KRS-0
000270809-\-\404
Pomóc również można mi po przez zakup twórczości mojej Mamy na aukcji allegro:
https://
allegro.pl/
charytatywni/
fundacja-avalon-
bezposrednia-po
moc-niepelnospr
awnym/cele/
pomoc-dla-pawla-
chrostka-subkon
to-404-1
https://
www.art-malarstw
o.pl/

Za wszelką pomoc bardzo dziękuję.",2021-11-09 08:58:33,https://facebook.com/1864088880445102,Paweł Konrad Chrostek,https://facebook.com/PawelChrostekk?fref=nf&rc=p&refid=52&__tn__=R,0,1860288384158485
Microsoft.Polska,1860094747511182,😕szkoda że firma Microsoft Polska nie odpowiada na korespondencję ..... nie ma chyba tez adresu email ????,2021-11-09 08:58:39,https://facebook.com/1860094747511182,Pawel Maslow,https://facebook.com/pawel.maslow?fref=nf&rc=p&refid=52&__tn__=R,0,1853489981504992
Microsoft.Polska,1848489218671735,Mam od kilku dni w ramach Windows Insider. Zaskoczyło mnie menu start  które nic nie wnosi  a raczej sprawia wrażenie gorszego. Przesunięcie ikonek na środek paska zadań też nic nie wnosi. Jedynie panel sterowania jest bardziej przejrzysty i funkcjonalny. Nie widzę żadnego sensu w przechodzeniu do tego systemu bo nic nie wnosi.,2021-10-09 08:59:00,https://facebook.com/1848489218671735,Tomek Holwek,https://facebook.com/profile.php?id=100004299675825&fref=nf&rc=p&__tn__=R,1,1848477828672874
Microsoft.Polska,1848495645337759,mam od 2tyg i generalnie szału nie ma  du*y nie urywa  w grach jest strasznie niestabilny,2021-10-09 08:59:03,https://facebook.com/1848495645337759,Krisu Dredu,https://facebook.com/Dredu.aka.Krisu?fref=nf&rc=p&__tn__=R,0,1848477828672874
Microsoft.Polska,1848563418664315,"Moje jedyne życzenie jest takie  żeby Teams zaczął szybciej działać. Niestety obecnie pożera gigantyczne ilości pamięci i mocy procesora. Przy wideokonferencj
i na ekranie 4k praktycznie nie da się pracować. Problem obserwowany u wszystkich współpracownika
ch i znajomych.",2021-10-09 08:59:07,https://facebook.com/1848563418664315,Adam Nowak,https://facebook.com/adam.nowak.86?fref=nf&rc=p&__tn__=R,1,1848477828672874
Microsoft.Polska,1882280408625949,Serdeczne gratulacje 🥀🍀🥀,2021-11-25 08:59:14,https://facebook.com/1882280408625949,Krzysztof Kowalczyk,https://facebook.com/krzysztof.kowalczyk.927?fref=nf&rc=p&refid=52&__tn__=R,0,1843728859147771
Microsoft.Polska,1886247884895868,Jerzy Ziemniak,2021-12-02 08:59:17,https://facebook.com/1886247884895868,Jerzy Ziemniak,https://facebook.com/jerzy.ziemniak?fref=nf&rc=p&refid=52&__tn__=R,0,1843728859147771
Microsoft.Polska,1886247984895858,Gratulacje 😉,2021-12-02 08:59:20,https://facebook.com/1886247984895858,Jerzy Ziemniak,https://facebook.com/jerzy.ziemniak?fref=nf&rc=p&refid=52&__tn__=R,0,1843728859147771
Microsoft.Polska,1841384386048885,Czy będzie udostępnione ogólnodostępne API?,2021-10-09 08:59:26,https://facebook.com/1841384386048885,Piotr Machowski,https://facebook.com/Machowski3.14?fref=nf&rc=p&refid=52&__tn__=R,0,1840943346092989
Microsoft.Polska,1829968660523791,Guys...I don't think so Krakow is Łódzkie Wojewoda. Kraków to nie Łódzkie 🙂,2021-09-09 08:59:44,https://facebook.com/1829968660523791,Damian Kowalski,https://facebook.com/damian.djdamiano?fref=nf&rc=p&refid=52&__tn__=R,0,1828869220633735
Microsoft.Polska,1832053040315353,All roads lead to Łódź 😆,2021-09-09 08:59:47,https://facebook.com/1832053040315353,Tomek Adamski,https://facebook.com/tomek.adamski.754?fref=nf&rc=p&refid=52&__tn__=R,0,1828869220633735
Microsoft.Polska,1825270604326930,Super sprawa dla pacjentów,2021-09-09 08:59:53,https://facebook.com/1825270604326930,Bozena Trzcialkowska,https://facebook.com/bozena.trzcialkowska.714?fref=nf&rc=p&refid=52&__tn__=R,0,1824324214421569
Microsoft.Polska,1825379314316059,.,2021-09-09 08:59:56,https://facebook.com/1825379314316059,Barbara Pomoryn,https://facebook.com/barbara.pomoryn?fref=nf&rc=p&refid=52&__tn__=R,0,1824324214421569
Microsoft.Polska,1886248624895794,Zróbcie dobry stabilny system operacyjny,2021-12-02 09:00:04,https://facebook.com/1886248624895794,Jerzy Ziemniak,https://facebook.com/jerzy.ziemniak?fref=nf&rc=p&refid=52&__tn__=R,0,1819153468271977
Microsoft.Polska,1886250121562311,Jerzy Ziemniak,2021-12-02 09:00:07,https://facebook.com/1886250121562311,Jerzy Ziemniak,https://facebook.com/jerzy.ziemniak?fref=nf&rc=p&refid=52&__tn__=R,0,1819153468271977
Microsoft.Polska,1762446500609341,os u Ciebie,2021-06-09 09:01:55,https://facebook.com/1762446500609341,Mateusz Kuboszek,https://facebook.com/mateusz.kuboszek?fref=nf&rc=p&refid=52&__tn__=R,0,1751763101677681
Microsoft.Polska,1766056723581652,Ciekawy ten Microsoft po rozwodzie :-),2021-06-09 09:01:58,https://facebook.com/1766056723581652,SK Grześ,https://facebook.com/grzegorz.skowronski.967?fref=nf&rc=p&refid=52&__tn__=R,0,1751763101677681
Microsoft.Polska,1767987853388539,No i zobacz  jak ten szybko ucieka Kornelia Jakszuk  za chwilę będziecie mieli problem  dokąd wyszedł...🤣🤭,2021-06-09 09:02:01,https://facebook.com/1767987853388539,Jadwiga Pe,https://facebook.com/jadwiga.psiuk?fref=nf&rc=p&refid=52&__tn__=R,0,1751763101677681
Microsoft.Polska,1746935405493784,"Witam serdecznie. Nie wiem czy dobrze kieruje swoje pytanie  ale chciałbym zapytać Państwa o jedną rzecz :) Chodzi mi o dostępność konsoli poprzedniej generacji  czyli XBOX ONE S (model z 500 GB lub 1TB). Nie można jej obecnie dostać w oficjalnej sprzedaży chociaż nigdzie nie znalazłem informacji o zakończeniu przez Państwa jej produkcji  na wikipedii angielskojęzycz
nej wisi informacji  że cykl życia produktu jeszcze nie został zakończony. Wiem  że konsole były jeszcze dostępne jakoś w okolicach marca obecnego roku. Czy zakończyliście produkcję modelu XBOX ONE S już całkowicie i nie będzie można się spodziewać jego kolejnej partii na półkach sklepowych? Pozdrawiam",2021-05-09 09:02:10,https://facebook.com/1746935405493784,Aleksander Olek Makuch,https://facebook.com/profile.php?id=100014470445516&fref=nf&rc=p&refid=52&__tn__=R,1,1746838185503506
Microsoft.Polska,1725893617597963,Super,2021-05-09 09:02:35,https://facebook.com/1725893617597963,Maria Magdalena Kwiatkowska,https://facebook.com/magdakwiat19570821?fref=nf&rc=p&refid=52&__tn__=R,0,1723960264457965
Microsoft.Polska,1718728614981130,dhkpc-server restart,2021-04-09 09:02:46,https://facebook.com/1718728614981130,Fatih Erikli,https://facebook.com/sugecirmezat?fref=nf&rc=p&refid=52&__tn__=R,0,1716750175178974
Microsoft.Polska,1705971699590155,Bardzo mnie to dziwi  że mogę pójść do sklepu papierniczego  kupić długopis i poprosić o fakturę VAT dla mojej jednoosobowej działalności  ale za program  który rocznie kosztuje 300 zł faktury już nie otrzymam. Argumentu  że mogę zapłacić jeszcze więcej i wtedy dostać taką fakturę zupełnie nie rozumiem.,2021-04-09 09:03:01,https://facebook.com/1705971699590155,Magdalena Fowler,https://facebook.com/magdalena.fowler.18?fref=nf&rc=p&refid=52&__tn__=R,0,1701045483416110
Microsoft.Polska,1709584435895548,I jeszcze jedna sprawa  bank poinformował mnie  że za przyjemność zapłaty kartą za przedłużenie subskrypcji Microsoft musiałam zapłacić 4% kwoty  czyli 12 zł. Dlaczego nie informujecie klientów  że płatność jest wykonywana przez zagranicznego operatora? W mojej opinii to zatajanie informacji  co skutkuje dodatkowymi opłatami dla klientów. Płacąc za subskrypcję nigdzie było informacji  że będę musiała ponieść taką opłatę. I naprawdę nie chodzi mi o te 12 zł  ale o fakt  że wszyscy Polacy korzystający z konta biznesowego ponoszą dodatkowe koszty nawet o tym nie wiedząc.,2021-04-09 09:03:04,https://facebook.com/1709584435895548,Magdalena Fowler,https://facebook.com/magdalena.fowler.18?fref=nf&rc=p&refid=52&__tn__=R,0,1701045483416110
Microsoft.Polska,1695146124006046,SE,2021-03-09 09:03:14,https://facebook.com/1695146124006046,Sabina Bazel,https://facebook.com/sabina.bazel?fref=nf&rc=p&refid=52&__tn__=R,0,1693650214155637
Microsoft.Polska,1681991645321494,Małgorzata Zachariasz,2021-03-09 09:03:41,https://facebook.com/1681991645321494,Małgorzata Zachariasz,https://facebook.com/profile.php?id=100021931355026&fref=nf&rc=p&refid=52&__tn__=R,0,1680619235458735
Microsoft.Polska,1669898683197457,Xd,2021-02-09 09:03:59,https://facebook.com/1669898683197457,Norbert Mikula,https://facebook.com/norbert.mikula.12?fref=nf&rc=p&refid=52&__tn__=R,0,1669298116590847
Microsoft.Polska,1658421751011817,Leokadia Sułek,2021-01-09 09:04:14,https://facebook.com/1658421751011817,Leokadia Sułek,https://facebook.com/leokadia05?fref=nf&rc=p&refid=52&__tn__=R,0,1654984428022216
Microsoft.Polska,1654595878061071,"Ktoś w ogóle rozpatruje te formularze odzyskiwania hasła? Automat z którym ""piszę"" lub automat z którym rozmawiam przez telefon kieruje mnie tylko do tego  a wynik jest ciągle ten sam 😒",2021-01-09 09:04:19,https://facebook.com/1654595878061071,Przemek Gajek,https://facebook.com/przemek.gajek?fref=nf&rc=p&refid=52&__tn__=R,0,1653640591489933
Microsoft.Polska,1720373344816657,"NIE POLECAM NIKOMU KUPOWAĆ TEGO SPRZĘTU ANI ŻADNEGO Z MODELI SURFACE!!! KUPIŁAM  LAPTOP LEŻAŁ W JEDNYM MIEJSCU NA BIURKU I NAGLE RANO GO WŁĄCZAM I CO WIDZĘ? PĘKNIĘTY WYŚWIETLACZ! PĘKŁ ZUPEŁNIE SAM BEZ ŻADNEJ INGERENCJI BO STAŁ NA BIURKU. DZIAŁ TECHNICZNY POWIEDZIAŁ MI ŻE MOGĄ MI JEDYNIE WYMIENIĆ NA ""NOWY"" MODEL ODPŁATNIE ZA 2000ZL I TEN ""NOWY"" MODEL BĘDZIE SKŁADANY Z UŻYWANYCH CZĘŚCI!!! PONADTO JUŻ MODEL SURFACE 3 PEKAL UŻYTKOWNIKOM SAM I MICROSOFT PRZYZNAŁ SIĘ DO WADY FABRYCZNEJ ALE DŁUGO PO CZASIE... TO SAMO DZIEJE SIĘ TERAZ Z NOWYMI MODELAMI ALE MICROSOFT NIE POTRAFI WZOAC ODPOWIEDZIALNOŚ
CI. OMIJAJCIE SZEROKIM ŁUKIEM TA FIRMĘ I ICH SPRZĘTY ‼️ZAPŁACIŁAM 4800ZL I DBAŁAM O NIEGO JAK O OCZKO W GŁOWIE A ON SAM PĘKŁ I FIRMA NIE POTRAFI POMÓC ZWŁASZCZA  ŻE PRZY MODELU 3 PRZYZNALI SIĘ DO BŁĘDÓW W KONSTRUKCJI I WADY FABRYCZNEJ. KPINA ‼️",2021-04-09 09:04:27,https://facebook.com/1720373344816657,Monika Dziedzic,https://facebook.com/angelmonic?fref=nf&rc=p&refid=52&__tn__=R,0,1649945041859488
Microsoft.Polska,1644677419052917,Priv,2021-01-09 09:04:35,https://facebook.com/1644677419052917,Jakub Dene,https://facebook.com/jakub.dene?fref=nf&rc=p&refid=52&__tn__=R,0,1643193172534675
Microsoft.Polska,1634260090094650,Mnie,2020-12-09 09:04:46,https://facebook.com/1634260090094650,Piotr Mazur,https://facebook.com/beattraax?fref=nf&rc=p&refid=52&__tn__=R,0,1632196413634351
Microsoft.Polska,1634360633417929,XD,2020-12-09 09:04:49,https://facebook.com/1634360633417929,Jakub Tajemniczy,https://facebook.com/profile.php?id=100015389075508&fref=nf&rc=p&refid=52&__tn__=R,0,1632196413634351
Microsoft.Polska,1634422980078361,I mnie,2020-12-09 09:04:52,https://facebook.com/1634422980078361,Lukasz Diabeł Idaszewski,https://facebook.com/Diabollo1985?fref=nf&rc=p&refid=52&__tn__=R,0,1632196413634351
Microsoft.Polska,1634530723400920,Mnie,2020-12-09 09:04:55,https://facebook.com/1634530723400920,Ewa Kopczynska,https://facebook.com/ewa.kopczynska.520?fref=nf&rc=p&refid=52&__tn__=R,0,1632196413634351
Microsoft.Polska,1634622853391707,Mnie,2020-12-09 09:04:58,https://facebook.com/1634622853391707,Elżbieta Łodożyńska,https://facebook.com/profile.php?id=100015066393368&fref=nf&rc=p&refid=52&__tn__=R,0,1632196413634351
Microsoft.Polska,1634626610057998,Mnie,2020-12-09 09:05:02,https://facebook.com/1634626610057998,Miłosz Sarkowicz,https://facebook.com/profile.php?id=100003590518677&fref=nf&rc=p&refid=52&__tn__=R,0,1632196413634351
Microsoft.Polska,1634651410055518,Mnie,2020-12-09 09:05:05,https://facebook.com/1634651410055518,Cecylia Kurzeja,https://facebook.com/cecylia.kurzeja?fref=nf&rc=p&refid=52&__tn__=R,0,1632196413634351
Microsoft.Polska,1629529417234384,Sprytne  nie wiedziałem o tym 🤩,2020-12-09 09:05:18,https://facebook.com/1629529417234384,Maciej Borodziuk,https://facebook.com/profile.php?id=100010713376194&fref=nf&rc=p&refid=52&__tn__=R,0,1619318288255497
Microsoft.Polska,1627473764106616,A może oddacie mi kasę za cyberpunk??? Mimo zgłoszenia to dostałem odmowę,2020-12-09 09:05:29,https://facebook.com/1627473764106616,Łukasz Wojtczyk,https://facebook.com/profile.php?id=100057422839979&fref=nf&rc=p&refid=52&__tn__=R,1,1627236980796961
Microsoft.Polska,1622114174642575,"Dlaczego jak na Huawei P40 Lite chcę pobrać oneDrive pokazuje ""nie dostępne w regionie""
region: Polska",2020-12-09 09:05:52,https://facebook.com/1622114174642575,Mar Mar,https://facebook.com/profile.php?id=100014924341820&fref=nf&rc=p&refid=52&__tn__=R,0,1621850378002288
MicrosoftCEE,5636897133051369,"I LOVE THIS
❤💙🧡💚💛",2021-06-09 09:30:49,https://facebook.com/5636897133051369,Leon Bonnici,https://facebook.com/leonbonnici95?fref=nf&rc=p&refid=52&__tn__=R,0,5629577463783336
MicrosoftCEE,5460381620702922,Shelton Wasikwasie,2021-05-09 09:31:15,https://facebook.com/5460381620702922,Ionel Grozea,https://facebook.com/ionel.grozea.92?fref=nf&rc=p&refid=52&__tn__=R,0,5443689789038772
MicrosoftCEE,4777240515683706,"Не могу заестрироваться
. Как мне эаерестрировать
ся на вашем сайте Микрософт?",2020-12-09 09:33:22,https://facebook.com/4777240515683706,Наташка Данч,https://facebook.com/profile.php?id=100026216387740&fref=nf&rc=p&refid=52&__tn__=R,0,4748558278551930
MicrosoftCEE,4707655982642160,iestesmi na ziemi niema 3G a mowicie o steliatzch,2020-12-09 09:33:30,https://facebook.com/4707655982642160,Franco Pico,https://facebook.com/franco.pico?fref=nf&rc=p&refid=52&__tn__=R,0,4692762594131499
MicrosoftCEE,4690100607731031,Ion Petreache,2020-12-09 09:33:38,https://facebook.com/4690100607731031,Ion Petreache,https://facebook.com/ion.petreache?fref=nf&rc=p&refid=52&__tn__=R,0,4683965038344588
MicrosoftCEE,4693241667416925,"Какой-то набор бессмысленносте
й.",2020-12-09 09:33:42,https://facebook.com/4693241667416925,Анатолий Пеньшин,https://facebook.com/profile.php?id=100001056298387&fref=nf&rc=p&refid=52&__tn__=R,0,4683965038344588
MicrosoftCEE,4694950477246044,"Gbbfeac. Fac
NzDhoyeddjlugh",2020-12-09 09:33:45,https://facebook.com/4694950477246044,Floares Alexandra,https://facebook.com/cristea.alexandra.7923?fref=nf&rc=p&refid=52&__tn__=R,0,4683965038344588
MicrosoftCEE,4696211527119939,Brilliant,2020-12-09 09:33:48,https://facebook.com/4696211527119939,Lorraine Reader,https://facebook.com/lorraine.reader.754?fref=nf&rc=p&refid=52&__tn__=R,0,4683965038344588
MicrosoftCEE,4678346572239768,Привет ) я являюсь сотрудником Компании Платформ и кто хочеть работать и зароботывывать и при этом не выходя из дома и не нужно ничего продавать и выкладывать я имею платить,2020-12-09 09:33:55,https://facebook.com/4678346572239768,Жако Тоев,https://facebook.com/profile.php?id=100022288931600&fref=nf&rc=p&refid=52&__tn__=R,0,4661238497283909
MicrosoftCEE,4705216749552750,Nek ti bog podari sto g zdravlja i srece,2020-12-09 09:33:58,https://facebook.com/4705216749552750,Jovanka Babic,https://facebook.com/jovanka.babic.71?fref=nf&rc=p&refid=52&__tn__=R,0,4661238497283909
MicrosoftCEE,4625568997517526,Свяжитесь со мной! Есть неразрешимые тех вопросы,2020-12-09 09:39:26,https://facebook.com/4625568997517526,Нина В. Семенова-Кудряшева,https://facebook.com/profile.php?id=100001890706120&fref=nf&rc=p&refid=52&__tn__=R,0,4534878383253255
MicrosoftCEE,4534893413251752,Šaunuoliai!,2020-12-09 09:39:34,https://facebook.com/4534893413251752,Ervin Rizgelis,https://facebook.com/ervin.rizgelis?fref=nf&rc=p&refid=52&__tn__=R,0,4531169173624176
MicrosoftCEE,4497232803684480,✔💯,2020-12-09 09:39:42,https://facebook.com/4497232803684480,Ahmad Ramadan,https://facebook.com/ahmadp.ramadan?fref=nf&rc=p&refid=52&__tn__=R,0,4475817142492713
MicrosoftCEE,4405395306201564,🙌✔,2020-12-09 09:39:53,https://facebook.com/4405395306201564,Ahmad Ramadan,https://facebook.com/ahmadp.ramadan?fref=nf&rc=p&refid=52&__tn__=R,0,4404742402933521
MicrosoftLife,10159645805066413,So happy to read about your journey - I wish this had been my own - I was repeatedly reminded my role was 24/7 despite approved time for pandemic when I requested needs my manager disregarded the requests until prompted by HR.,2021-12-06 00:00:00,https://facebook.com/10159645805066413,Bobbi Harker,,0,10159645760851413
MicrosoftLife,10159645805066413,So happy to read about your journey - I wish this had been my own - I was repeatedly reminded my role was 24/7 despite approved time for pandemic when I requested needs my manager disregarded the requests until prompted by HR.,2021-12-06 00:00:00,https://facebook.com/10159645805066413,Bobbi Harker,,0,10159645760851413
MicrosoftLife,10159645805066413,So happy to read about your journey - I wish this had been my own - I was repeatedly reminded my role was 24/7 despite approved time for pandemic when I requested needs my manager disregarded the requests until prompted by HR.,2021-12-06 00:00:00,https://facebook.com/10159645805066413,Bobbi Harker,,0,10159645760851413
MicrosoftLife,10159645805066413,So happy to read about your journey - I wish this had been my own - I was repeatedly reminded my role was 24/7 despite approved time for pandemic when I requested needs my manager disregarded the requests until prompted by HR.,2021-12-06 00:00:00,https://facebook.com/10159645805066413,Bobbi Harker,https://facebook.com/bobbi.harker?fref=nf&rc=p&refid=52&__tn__=R,0,10159645760851413
MicrosoftLife,10159645805066413,So happy to read about your journey - I wish this had been my own - I was repeatedly reminded my role was 24/7 despite approved time for pandemic when I requested needs my manager disregarded the requests until prompted by HR.,2021-12-06 00:00:00,https://facebook.com/10159645805066413,Bobbi Harker,https://facebook.com/bobbi.harker?fref=nf&rc=p&refid=52&__tn__=R,0,10159645760851413
MicrosoftLife,10159645805066413,So happy to read about your journey - I wish this had been my own - I was repeatedly reminded my role was 24/7 despite approved time for pandemic when I requested needs my manager disregarded the requests until prompted by HR.,2021-12-06 00:00:00,https://facebook.com/10159645805066413,Bobbi Harker,https://facebook.com/bobbi.harker?fref=nf&rc=p&refid=52&__tn__=R,0,10159645760851413
MicrosoftLife,10159612157036413,Dublin <3 Proud to work there,2021-11-18 10:35:19,https://facebook.com/10159612157036413,Zourab Moussaev,https://facebook.com/zourab?fref=nf&rc=p&refid=52&__tn__=R,1,10159612105241413
MicrosoftLife,10159612158696413,❤,2021-11-18 10:35:19,https://facebook.com/10159612158696413,Liesbeth Andries,https://facebook.com/liesbeth.andries?fref=nf&rc=p&refid=52&__tn__=R,0,10159612105241413
MicrosoftLife,10159613112876413,👌,2021-11-18 10:35:19,https://facebook.com/10159613112876413,Souvik Ray,https://facebook.com/souvikmba?fref=nf&rc=p&refid=52&__tn__=R,0,10159612105241413
MicrosoftLife,10159614015156413,❤,2021-11-18 10:35:19,https://facebook.com/10159614015156413,Miriam Krafzick,https://facebook.com/profile.php?id=1448228482&fref=nf&rc=p&refid=52&__tn__=R,0,10159612105241413
MicrosoftLife,10159612159936413,When will be arriving a Microsoft Store 🏪 in Mexico? 😍,2021-11-18 10:35:19,https://facebook.com/10159612159936413,Octavio Hernandez,https://facebook.com/profile.php?id=100054888801331&fref=nf&rc=p&refid=52&__tn__=R,0,10159612105241413
MicrosoftLife,10159612825766413,Love your campus!,2021-11-18 10:35:19,https://facebook.com/10159612825766413,Miggy Adnan Salas,https://facebook.com/pluszero.livingrm?fref=nf&rc=p&refid=52&__tn__=R,0,10159612105241413
MicrosoftLife,10159623292396413,Thank you for sharing the photos. Love them!,2021-11-25 10:35:19,https://facebook.com/10159623292396413,Yana Immis,https://facebook.com/VisarkA?fref=nf&rc=p&refid=52&__tn__=R,0,10159612105241413
MicrosoftLife,10159640210781413,Working hard or hardly working?,2021-12-03 00:00:00,https://facebook.com/10159640210781413,Sean Liburd,https://facebook.com/ya.man.hundred.grand?fref=nf&rc=p&refid=52&__tn__=R,0,10159612105241413
MicrosoftLife,10159648585091413,ugh. plain design.,2021-12-07 00:00:00,https://facebook.com/10159648585091413,Michelle Pingel,https://facebook.com/michelleishappy?fref=nf&rc=p&refid=52&__tn__=R,0,10159612105241413
MicrosoftLife,10159585119356413,Mukul,2021-11-09 10:36:39,https://facebook.com/10159585119356413,Hari Sinha,https://facebook.com/hariisiinha?fref=nf&rc=p&refid=52&__tn__=R,1,10159582603116413
MicrosoftLife,10159583172586413,I applied to write here as a writer and you did not accept my application without giving me a reason and no longer will apply here again as published writer,2021-11-09 10:36:39,https://facebook.com/10159583172586413,Tyshondra Barnes,https://facebook.com/tyshondra.barnes?fref=nf&rc=p&refid=52&__tn__=R,0,10159582603116413
MicrosoftLife,10159583791171413,Same here!! Thank you Microsoft Life Microsoft for well-being days!! You genuinely care! 🙏🏻,2021-11-09 10:36:39,https://facebook.com/10159583791171413,Prathamesh Mantri,https://facebook.com/prathamMantri?fref=nf&rc=p&refid=52&__tn__=R,0,10159582603116413
Microsoft,10158816062898721,"Impossible In This World And The Fame (For The People 👨‍👩‍👧‍👦)
 
En Este Mundo Es Imposible Y La Fama (Para Las Personas 👨‍👩‍👧‍👦)

Quetzeagle JST: MY 1 000 TRACKS (MIS 1 000 PISTAS)

Impossible To Get Up To 10 Millons Views

Imposible Llegar Hasta 10 Millones De Vistas

Blessing To All 🌎 (Bendiciones A Todos)

Christ With Me (Cristo Conmigo 🕊)

BRRRRRRRRRR",2021-12-09 09:38:45,https://facebook.com/10158816062898721,Antonio Albir Escobar,,0,10158815887808721
Microsoft,10158756795818721,The company that literally creates virtual meeting technology and has used the pandemic to market it  is refusing to provide a virtual option for the annual Collaboration Conference in December (while the country is STILL in the middle of a pandemic) All of their marketing says it is IN PERSON only. Meanwhile Microsoft employees work from home and their own visitor center is closed to the public due to covid. Please tell me WHY in-person is mandatory in this day and age.,2021-11-09 10:42:04,https://facebook.com/10158756795818721,Ann Loftus,,0,10158678471638721
Microsoft,10158700712013721,MICROSOFT LOCKED ME OUT AND AFTER DOING NOTHING TO HELP ME GET BACK IN THEYVE BLOCKED ME ON MESSENGER!,2021-10-09 10:42:04,https://facebook.com/10158700712013721,Kähl Mangold,,8,10158678471638721
Microsoft,10158736167753721,Why did you take the good features out of W11. I used it on my work laptop. Some of us enjoyed the weather feature on the taskbar. Instead of deleting a feature because some people don't like it  why not just give people the option to add or delete them? It never makes sense to me that a few people can get a feature deleted.,2021-10-09 10:42:04,https://facebook.com/10158736167753721,Chris Moore,,3,10158678471638721
Microsoft,10158682950183721,had an update yesterday today I start my PC at 10:04  20 minutes later still cant access anything on my PC  you have convinced me to never use Microsoft software again!,2021-09-09 10:42:04,https://facebook.com/10158682950183721,Shawn Yahrling,,2,10158678471638721
Microsoft,10158715745423721,Remember when yesterday your customer support supervisor  Vivian  told me she didn’t care about my issue. And then I’ve been ignored since.,2021-10-09 10:42:04,https://facebook.com/10158715745423721,Amanda Mulligan,,0,10158678471638721
Microsoft,10158678697298721,"Um... Yeah... To pay a RESPECTFUL tribute to Hispanic Heritage Month  you couldn't be bothered to find the correct way to say ""Our Voices"" en español? Then again  this is what happens when you pay your women employees with karma and let the inmates (i.e. CEO Nadella's favorite sycophants) run the asylum. Now check your privilege and make it right.",2021-09-09 10:42:04,https://facebook.com/10158678697298721,Debby Hanoka,,1,10158678471638721
Microsoft,10158689991968721,What should I do if the serial number of the MINECRAFT game cannot be used? Thanks.,2021-09-09 10:42:04,https://facebook.com/10158689991968721,Wang Shiow,,1,10158678471638721
Microsoft,10158712321583721,"The photo quality comes out amazing. The only feedback I feel I should mention is they should use the click anywhere feature and switch out the hotspots to arrows  or add ""view next group"" to the hotspot. It was a bit confusing to navigate and realize the virtual space. You can only go in one direction through the space.",2021-10-09 10:42:04,https://facebook.com/10158712321583721,Moses Cohen,,0,10158678471638721
